latitude,longitude,obs_id,Month,Day,Year,species_code,how_many,valid
39.356633,-123.819437,OBS355148836,11,21,2015,foxspa,2,1
39.356633,-123.819437,OBS356742995,11,28,2015,gocspa,10,1
39.356633,-123.819437,OBS356742999,11,28,2015,foxspa,2,1
39.356633,-123.819437,OBS357849824,12,5,2015,gocspa,1,1
39.356633,-123.819437,OBS357849831,12,5,2015,foxspa,3,1
39.356633,-123.819437,OBS359560549,12,14,2015,gocspa,2,1
39.356633,-123.819437,OBS359560553,12,14,2015,foxspa,2,1
39.356633,-123.819437,OBS360745364,12,21,2015,foxspa,2,1
39.356633,-123.819437,OBS360745371,12,21,2015,gocspa,2,1
39.356633,-123.819437,OBS362822390,12,30,2015,foxspa,2,1
39.356633,-123.819437,OBS362822395,12,30,2015,gocspa,3,1
39.356633,-123.819437,OBS364606254,1,6,2016,gocspa,4,1
39.356633,-123.819437,OBS364606264,1,6,2016,foxspa,2,1
39.356633,-123.819437,OBS366204444,1,13,2016,foxspa,1,1
39.356633,-123.819437,OBS366204450,1,13,2016,gocspa,2,1
39.356633,-123.819437,OBS368616931,1,22,2016,gocspa,2,1
39.356633,-123.819437,OBS368616933,1,22,2016,foxspa,2,1
39.356633,-123.819437,OBS370232192,1,30,2016,gocspa,2,1
39.356633,-123.819437,OBS370232196,1,30,2016,foxspa,2,1
39.356633,-123.819437,OBS372013141,2,5,2016,foxspa,1,1
39.356633,-123.819437,OBS372013147,2,5,2016,gocspa,2,1
39.356633,-123.819437,OBS374094692,2,12,2016,foxspa,2,1
39.356633,-123.819437,OBS374094700,2,12,2016,gocspa,4,1
39.356633,-123.819437,OBS376525369,2,20,2016,gocspa,1,1
39.356633,-123.819437,OBS376525371,2,20,2016,foxspa,2,1
39.356633,-123.819437,OBS378160651,2,26,2016,foxspa,2,1
39.356633,-123.819437,OBS378160657,2,26,2016,gocspa,3,1
39.356633,-123.819437,OBS379849614,3,5,2016,gocspa,3,1
39.356633,-123.819437,OBS379849615,3,5,2016,foxspa,2,1
39.356633,-123.819437,OBS382172933,3,12,2016,gocspa,3,1
39.356633,-123.819437,OBS382172937,3,12,2016,foxspa,2,1
39.356633,-123.819437,OBS385058315,3,19,2016,gocspa,2,1
39.356633,-123.819437,OBS385058320,3,19,2016,foxspa,1,1
39.356633,-123.819437,OBS386759952,3,26,2016,foxspa,1,1
39.356633,-123.819437,OBS386759954,3,26,2016,gocspa,2,1
39.356633,-123.819437,OBS388635642,4,1,2016,gocspa,2,1
39.356633,-123.819437,OBS443392455,11,13,2016,gocspa,5,1
39.356633,-123.819437,OBS445713910,11,20,2016,gocspa,10,1
39.356633,-123.819437,OBS445713925,11,20,2016,foxspa,1,1
39.356633,-123.819437,OBS446477565,11,27,2016,gocspa,6,1
39.356633,-123.819437,OBS448047223,12,4,2016,gocspa,2,1
39.356633,-123.819437,OBS448047226,12,4,2016,foxspa,1,1
39.356633,-123.819437,OBS449373078,12,11,2016,foxspa,1,1
39.356633,-123.819437,OBS449373079,12,11,2016,gocspa,6,1
39.356633,-123.819437,OBS450657321,12,18,2016,foxspa,1,1
39.356633,-123.819437,OBS450657326,12,18,2016,gocspa,6,1
39.356633,-123.819437,OBS452821988,12,25,2016,gocspa,4,1
39.356633,-123.819437,OBS452821989,12,25,2016,foxspa,2,1
39.356633,-123.819437,OBS454342140,1,2,2017,gocspa,6,1
39.356633,-123.819437,OBS454342146,1,2,2017,foxspa,2,1
39.356633,-123.819437,OBS456540946,1,9,2017,gocspa,6,1
39.356633,-123.819437,OBS456540958,1,9,2017,foxspa,2,1
39.356633,-123.819437,OBS458634098,1,16,2017,gocspa,4,1
39.356633,-123.819437,OBS458634113,1,16,2017,foxspa,3,1
39.356633,-123.819437,OBS460522227,1,23,2017,gocspa,8,1
39.356633,-123.819437,OBS460522228,1,23,2017,foxspa,2,1
39.356633,-123.819437,OBS462714029,1,30,2017,foxspa,1,1
39.356633,-123.819437,OBS462714045,1,30,2017,gocspa,6,1
39.356633,-123.819437,OBS464650646,2,7,2017,gocspa,8,1
39.356633,-123.819437,OBS466419828,2,14,2017,foxspa,1,1
39.356633,-123.819437,OBS466419848,2,14,2017,gocspa,4,1
39.356633,-123.819437,OBS470527628,2,21,2017,gocspa,5,1
39.356633,-123.819437,OBS470527631,2,21,2017,foxspa,1,1
39.356633,-123.819437,OBS472485026,2,28,2017,foxspa,1,1
39.356633,-123.819437,OBS472485027,2,28,2017,gocspa,4,1
39.356633,-123.819437,OBS474256898,3,8,2017,gocspa,4,1
39.356633,-123.819437,OBS474256903,3,8,2017,foxspa,1,1
39.356633,-123.819437,OBS476068069,3,15,2017,foxspa,1,1
39.356633,-123.819437,OBS476068073,3,15,2017,gocspa,4,1
39.356633,-123.819437,OBS479544449,3,22,2017,gocspa,4,1
39.356633,-123.819437,OBS479544454,3,22,2017,foxspa,1,1
39.356633,-123.819437,OBS480679829,3,29,2017,foxspa,1,1
39.356633,-123.819437,OBS480679831,3,29,2017,gocspa,6,1
39.356633,-123.819437,OBS483189382,4,5,2017,gocspa,4,1
39.356633,-123.819437,OBS483189386,4,5,2017,foxspa,1,1
39.356633,-123.819437,OBS549398716,11,11,2017,foxspa,2,1
39.356633,-123.819437,OBS549398719,11,11,2017,gocspa,4,1
39.356633,-123.819437,OBS551176304,11,18,2017,foxspa,1,1
39.356633,-123.819437,OBS551176321,11,18,2017,gocspa,6,1
39.356633,-123.819437,OBS553070317,11,25,2017,gocspa,6,1
39.356633,-123.819437,OBS553070320,11,25,2017,foxspa,1,1
39.356633,-123.819437,OBS556047012,12,7,2017,gocspa,6,1
39.356633,-123.819437,OBS556047015,12,7,2017,foxspa,1,1
39.356633,-123.819437,OBS557866415,12,14,2017,foxspa,3,1
39.356633,-123.819437,OBS557866416,12,14,2017,gocspa,6,1
39.356633,-123.819437,OBS560219050,12,21,2017,gocspa,5,1
39.356633,-123.819437,OBS560219051,12,21,2017,foxspa,4,1
39.356633,-123.819437,OBS564267151,1,2,2018,gocspa,4,1
39.356633,-123.819437,OBS564267159,1,2,2018,foxspa,4,1
39.356633,-123.819437,OBS566922327,1,10,2018,foxspa,6,1
39.356633,-123.819437,OBS566922332,1,10,2018,gocspa,10,1
39.356633,-123.819437,OBS569812327,1,18,2018,gocspa,10,1
39.356633,-123.819437,OBS569812335,1,18,2018,foxspa,5,1
39.356633,-123.819437,OBS572728649,1,25,2018,gocspa,6,1
39.356633,-123.819437,OBS572728652,1,25,2018,foxspa,5,1
39.356633,-123.819437,OBS574880710,2,1,2018,gocspa,3,1
39.356633,-123.819437,OBS574880720,2,1,2018,foxspa,5,1
39.356633,-123.819437,OBS577694878,2,8,2018,gocspa,3,1
39.356633,-123.819437,OBS577694892,2,8,2018,foxspa,3,1
39.356633,-123.819437,OBS580796680,2,15,2018,gocspa,5,1
39.356633,-123.819437,OBS580796692,2,15,2018,foxspa,5,1
39.356633,-123.819437,OBS583030730,2,22,2018,foxspa,7,1
39.356633,-123.819437,OBS583030736,2,22,2018,gocspa,6,1
39.356633,-123.819437,OBS584740369,3,1,2018,foxspa,6,1
39.356633,-123.819437,OBS584740380,3,1,2018,gocspa,8,1
39.356633,-123.819437,OBS586863262,3,8,2018,foxspa,6,1
39.356633,-123.819437,OBS586863266,3,8,2018,gocspa,10,1
39.356633,-123.819437,OBS590234377,3,15,2018,gocspa,4,1
39.356633,-123.819437,OBS590234383,3,15,2018,foxspa,5,1
39.356633,-123.819437,OBS591430771,3,22,2018,gocspa,6,1
39.356633,-123.819437,OBS591430773,3,22,2018,foxspa,3,1
39.356633,-123.819437,OBS594586879,3,29,2018,gocspa,10,1
39.356633,-123.819437,OBS597757554,4,5,2018,foxspa,1,1
39.356633,-123.819437,OBS597757558,4,5,2018,gocspa,10,1
39.356633,-123.819437,OBS600974169,4,12,2018,gocspa,15,1
39.356633,-123.819437,OBS600974185,4,12,2018,foxspa,2,1
39.356633,-123.819437,OBS677432349,11,15,2018,gocspa,10,1
39.356633,-123.819437,OBS677432369,11,15,2018,foxspa,2,1
39.356633,-123.819437,OBS681452774,11,25,2018,gocspa,10,1
39.356633,-123.819437,OBS681452776,11,25,2018,foxspa,2,1
39.356633,-123.819437,OBS683432749,12,2,2018,gocspa,12,1
39.356633,-123.819437,OBS683432753,12,2,2018,foxspa,1,1
39.356633,-123.819437,OBS686045582,12,9,2018,gocspa,15,1
39.356633,-123.819437,OBS688129081,12,16,2018,foxspa,1,1
39.356633,-123.819437,OBS688129083,12,16,2018,gocspa,15,1
39.356633,-123.819437,OBS693472938,12,30,2018,gocspa,15,1
39.356633,-123.819437,OBS693472950,12,30,2018,foxspa,1,1
39.356633,-123.819437,OBS696780468,1,6,2019,foxspa,2,1
39.356633,-123.819437,OBS696780475,1,6,2019,gocspa,20,1
39.356633,-123.819437,OBS699440199,1,13,2019,gocspa,15,1
39.356633,-123.819437,OBS699440210,1,13,2019,foxspa,2,1
39.356633,-123.819437,OBS702448551,1,22,2019,gocspa,15,1
39.356633,-123.819437,OBS702448558,1,22,2019,foxspa,1,1
39.356633,-123.819437,OBS705506084,1,30,2019,gocspa,20,1
39.356633,-123.819437,OBS705506093,1,30,2019,foxspa,1,1
39.356633,-123.819437,OBS709626301,2,6,2019,gocspa,15,1
39.356633,-123.819437,OBS709626306,2,6,2019,foxspa,2,1
39.356633,-123.819437,OBS713105896,2,13,2019,gocspa,10,1
39.356633,-123.819437,OBS713105902,2,13,2019,foxspa,3,1
39.356633,-123.819437,OBS715926570,2,20,2019,gocspa,15,1
39.356633,-123.819437,OBS715926575,2,20,2019,foxspa,3,1
39.356633,-123.819437,OBS718365541,2,27,2019,gocspa,10,1
39.356633,-123.819437,OBS718365550,2,27,2019,foxspa,1,1
39.356633,-123.819437,OBS722258851,3,6,2019,foxspa,1,1
39.356633,-123.819437,OBS722258855,3,6,2019,gocspa,5,1
39.356633,-123.819437,OBS725914393,3,13,2019,foxspa,2,1
39.356633,-123.819437,OBS725914396,3,13,2019,gocspa,15,1
39.356633,-123.819437,OBS729610935,3,20,2019,gocspa,10,1
39.356633,-123.819437,OBS729610941,3,20,2019,foxspa,1,1
39.356633,-123.819437,OBS731348755,3,28,2019,gocspa,15,1
39.356633,-123.819437,OBS735620368,4,4,2019,gocspa,12,1
39.356633,-123.819437,OBS827808773,11,9,2019,gocspa,8,1
39.356633,-123.819437,OBS827808784,11,9,2019,foxspa,1,1
39.356633,-123.819437,OBS829662501,11,16,2019,foxspa,2,1
39.356633,-123.819437,OBS829662509,11,16,2019,gocspa,8,1
39.356633,-123.819437,OBS834425674,11,24,2019,foxspa,2,1
39.356633,-123.819437,OBS834425678,11,24,2019,gocspa,6,1
39.356633,-123.819437,OBS835303249,12,3,2019,gocspa,4,1
39.356633,-123.819437,OBS835303252,12,3,2019,foxspa,4,1
39.356633,-123.819437,OBS838908153,12,10,2019,gocspa,10,1
39.356633,-123.819437,OBS838908160,12,10,2019,foxspa,2,1
39.356633,-123.819437,OBS840193281,12,17,2019,foxspa,1,1
39.356633,-123.819437,OBS840193296,12,17,2019,gocspa,6,1
39.356633,-123.819437,OBS843278023,12,24,2019,foxspa,2,1
39.356633,-123.819437,OBS843278036,12,24,2019,gocspa,6,1
39.356633,-123.819437,OBS846617676,12,31,2019,foxspa,4,1
39.356633,-123.819437,OBS846617685,12,31,2019,gocspa,5,1
39.356633,-123.819437,OBS850948740,1,7,2020,foxspa,3,1
39.356633,-123.819437,OBS850948743,1,7,2020,gocspa,5,1
39.356633,-123.819437,OBS852052332,1,14,2020,gocspa,5,1
39.356633,-123.819437,OBS852054308,1,14,2020,foxspa,2,1
39.356633,-123.819437,OBS856920481,1,21,2020,foxspa,3,1
39.356633,-123.819437,OBS856920483,1,21,2020,gocspa,5,1
39.356633,-123.819437,OBS860081040,1,28,2020,foxspa,1,1
39.356633,-123.819437,OBS860081045,1,28,2020,gocspa,5,1
39.356633,-123.819437,OBS862588528,2,4,2020,foxspa,3,1
39.356633,-123.819437,OBS862588534,2,4,2020,gocspa,6,1
39.356633,-123.819437,OBS864314761,2,11,2020,gocspa,6,1
39.356633,-123.819437,OBS864314764,2,11,2020,foxspa,3,1
39.356633,-123.819437,OBS869850785,2,18,2020,gocspa,10,1
39.356633,-123.819437,OBS869850792,2,18,2020,foxspa,3,1
39.356633,-123.819437,OBS873129021,2,25,2020,foxspa,2,1
39.356633,-123.819437,OBS873129024,2,25,2020,gocspa,10,1
39.356633,-123.819437,OBS875162407,3,3,2020,foxspa,1,1
39.356633,-123.819437,OBS875162414,3,3,2020,gocspa,6,1
39.356633,-123.819437,OBS877888219,3,10,2020,foxspa,1,1
39.356633,-123.819437,OBS877888235,3,10,2020,gocspa,5,1
39.356633,-123.819437,OBS881156795,3,17,2020,foxspa,1,1
39.356633,-123.819437,OBS881156804,3,17,2020,gocspa,12,1
39.356633,-123.819437,OBS886098808,3,24,2020,foxspa,1,1
39.356633,-123.819437,OBS886098814,3,24,2020,gocspa,10,1
39.356633,-123.819437,OBS888065743,3,31,2020,gocspa,15,1
39.356633,-123.819437,OBS894552055,4,7,2020,gocspa,15,1
39.356633,-123.819437,OBS897585434,4,14,2020,gocspa,10,1
39.356633,-123.819437,OBS902653933,4,21,2020,gocspa,10,1
39.1093632,-94.9913335,OBS356090569,11,27,2015,fiespa,1,1
37.9342384,-122.009285,OBS387044645,11,14,2015,gocspa,4,1
37.9342384,-122.009285,OBS387046236,12,21,2015,gocspa,2,1
37.9342384,-122.009285,OBS387048732,1,7,2016,gocspa,4,1
37.9342384,-122.009285,OBS387050535,2,8,2016,gocspa,3,1
37.9342384,-122.009285,OBS387051785,2,18,2016,gocspa,5,1
37.9342384,-122.009285,OBS387053266,3,16,2016,gocspa,2,1
37.9342384,-122.009285,OBS387056161,3,27,2016,gocspa,2,1
37.9342384,-122.009285,OBS479585565,12,30,2016,gocspa,2,1
37.9342384,-122.009285,OBS479587540,1,9,2017,gocspa,2,1
37.9342384,-122.009285,OBS479589292,2,13,2017,gocspa,2,1
37.9342384,-122.009285,OBS479591478,3,7,2017,gocspa,2,1
37.9342384,-122.009285,OBS479593500,3,24,2017,gocspa,4,1
37.9342384,-122.009285,OBS550967416,11,11,2017,gocspa,2,1
37.9342384,-122.009285,OBS596924330,11,27,2017,gocspa,2,1
37.9342384,-122.009285,OBS596926320,12,3,2017,gocspa,3,1
37.9342384,-122.009285,OBS596927459,12,23,2017,gocspa,1,1
37.9342384,-122.009285,OBS596928705,2,2,2018,gocspa,2,1
37.9342384,-122.009285,OBS596930503,2,11,2018,gocspa,2,1
37.9342384,-122.009285,OBS596931670,3,1,2018,gocspa,3,1
37.9342384,-122.009285,OBS596932677,3,17,2018,gocspa,6,1
37.9342384,-122.009285,OBS596933930,4,3,2018,gocspa,2,1
37.9342384,-122.009285,OBS732440280,11,11,2018,gocspa,4,1
37.9342384,-122.009285,OBS732441694,11,21,2018,gocspa,1,1
37.9342384,-122.009285,OBS732442976,12,24,2018,gocspa,2,1
37.9342384,-122.009285,OBS732444652,1,15,2019,gocspa,2,1
37.9342384,-122.009285,OBS732447237,1,28,2019,gocspa,2,1
37.9342384,-122.009285,OBS732449973,2,14,2019,gocspa,1,1
37.9342384,-122.009285,OBS732451699,2,23,2019,gocspa,1,1
37.9342384,-122.009285,OBS732453856,3,6,2019,gocspa,1,1
37.9342384,-122.009285,OBS732455618,3,15,2019,gocspa,1,1
37.9342384,-122.009285,OBS732457844,3,25,2019,gocspa,1,1
34.4745806,-86.3101387,OBS374904287,2,8,2016,foxspa,1,1
35.1165387,-83.0378437,OBS867251648,2,17,2020,foxspa,1,1
35.1165387,-83.0378437,OBS877075206,3,9,2020,foxspa,1,1
35.1165387,-83.0378437,OBS880286527,3,16,2020,foxspa,2,1
40.2619583,-76.220634,OBS480970494,3,3,2017,foxspa,1,1
40.2619583,-76.220634,OBS480979583,3,11,2017,foxspa,3,1
40.2619583,-76.220634,OBS480994674,3,18,2017,foxspa,5,1
40.2619583,-76.220634,OBS481005067,4,1,2017,foxspa,2,1
38.2145978,-78.434291,OBS378592774,3,2,2016,foxspa,1,1
38.2145978,-78.434291,OBS380480309,3,10,2016,foxspa,1,1
41.0217436,-73.6353278,OBS481429954,3,14,2017,foxspa,2,1
41.0217436,-73.6353278,OBS732066739,11,17,2018,foxspa,1,1
38.9966218,-76.7950419,OBS595368380,3,20,2018,foxspa,1,1
48.1225662,-122.8119659,OBS568337663,1,7,2018,gocspa,1,1
48.1225662,-122.8119659,OBS568338466,1,14,2018,gocspa,2,1
48.1225662,-122.8119659,OBS570386476,1,21,2018,gocspa,2,1
48.1225662,-122.8119659,OBS573401229,1,30,2018,gocspa,2,1
48.1225662,-122.8119659,OBS574781986,2,4,2018,gocspa,2,1
48.1225662,-122.8119659,OBS577169838,2,11,2018,gocspa,1,1
48.1225662,-122.8119659,OBS585567810,3,4,2018,gocspa,1,1
48.1225662,-122.8119659,OBS589421922,3,11,2018,gocspa,1,1
48.1225662,-122.8119659,OBS589849406,3,18,2018,gocspa,1,1
48.1225662,-122.8119659,OBS592283705,3,25,2018,gocspa,1,1
48.1225662,-122.8119659,OBS595079254,4,1,2018,gocspa,2,1
48.1225662,-122.8119659,OBS597890764,4,8,2018,gocspa,2,1
48.1225662,-122.8119659,OBS676254365,11,11,2018,gocspa,2,1
48.1225662,-122.8119659,OBS680753301,11,25,2018,gocspa,1,1
48.1225662,-122.8119659,OBS695750516,1,6,2019,gocspa,2,1
48.1225662,-122.8119659,OBS830131636,11,17,2019,gocspa,1,1
48.1225662,-122.8119659,OBS839450562,12,15,2019,gocspa,3,1
48.1225662,-122.8119659,OBS844445090,12,29,2019,gocspa,1,1
48.1225662,-122.8119659,OBS848307825,1,5,2020,gocspa,3,1
48.1225662,-122.8119659,OBS851285192,1,12,2020,gocspa,3,1
48.1225662,-122.8119659,OBS854773488,1,20,2020,gocspa,3,1
48.1225662,-122.8119659,OBS857453773,1,27,2020,gocspa,2,1
48.1225662,-122.8119659,OBS860300494,2,3,2020,gocspa,1,1
48.1225662,-122.8119659,OBS873785388,3,1,2020,gocspa,3,1
48.1225662,-122.8119659,OBS876879113,3,8,2020,gocspa,1,1
48.1225662,-122.8119659,OBS883315172,3,15,2020,gocspa,1,1
48.1225662,-122.8119659,OBS883316103,3,22,2020,gocspa,4,1
48.1225662,-122.8119659,OBS886592412,3,29,2020,gocspa,1,1
48.1225662,-122.8119659,OBS890679249,4,5,2020,gocspa,1,1
48.1225662,-122.8119659,OBS894914424,4,12,2020,gocspa,1,1
48.1225662,-122.8119659,OBS904707205,4,19,2020,gocspa,5,1
48.1225662,-122.8119659,OBS904709909,4,26,2020,gocspa,3,1
41.6385613,-96.5676518,OBS696948775,12,31,2018,foxspa,11,0
41.6385613,-96.5676518,OBS712871838,2,15,2019,foxspa,1,1
41.6385613,-96.5676518,OBS723620049,3,11,2019,foxspa,2,1
41.6385613,-96.5676518,OBS834562945,12,1,2019,foxspa,1,1
41.6385613,-96.5676518,OBS836784916,12,7,2019,foxspa,1,1
41.6385613,-96.5676518,OBS841733841,12,14,2019,foxspa,1,1
41.6385613,-96.5676518,OBS853833830,1,15,2020,foxspa,1,1
41.6385613,-96.5676518,OBS859768998,1,22,2020,foxspa,1,1
34.07805,-84.558415,OBS374874999,2,15,2016,fiespa,2,1
34.0794334,-84.6189423,OBS354203108,11,16,2015,fiespa,1,1
34.0794334,-84.6189423,OBS354203123,11,16,2015,foxspa,1,1
34.0794334,-84.6189423,OBS355537717,11,23,2015,fiespa,1,1
34.0794334,-84.6189423,OBS356739580,11,30,2015,fiespa,1,1
34.0794334,-84.6189423,OBS358401789,12,7,2015,fiespa,3,1
34.0794334,-84.6189423,OBS359572883,12,14,2015,fiespa,4,1
34.0794334,-84.6189423,OBS360988027,12,21,2015,fiespa,3,1
34.0794334,-84.6189423,OBS362279781,12,28,2015,fiespa,2,1
34.0794334,-84.6189423,OBS364028200,1,4,2016,fiespa,2,1
34.0794334,-84.6189423,OBS365699586,1,11,2016,fiespa,2,1
34.0794334,-84.6189423,OBS367435352,1,18,2016,fiespa,1,1
34.0794334,-84.6189423,OBS369147036,1,25,2016,fiespa,3,1
34.0794334,-84.6189423,OBS370706075,2,1,2016,fiespa,2,1
34.0794334,-84.6189423,OBS374633213,2,8,2016,fiespa,2,1
34.0794334,-84.6189423,OBS376710982,2,22,2016,fiespa,2,1
34.0794334,-84.6189423,OBS378789865,2,29,2016,fiespa,2,1
34.0794334,-84.6189423,OBS380353271,3,7,2016,fiespa,2,1
34.0794334,-84.6189423,OBS383919181,3,14,2016,fiespa,1,1
34.0794334,-84.6189423,OBS386495295,3,22,2016,fiespa,1,1
34.0794334,-84.6189423,OBS387490205,3,29,2016,fiespa,1,1
34.0794334,-84.6189423,OBS389440858,4,5,2016,fiespa,1,1
34.0794334,-84.6189423,OBS444773032,11,21,2016,fiespa,1,1
34.0794334,-84.6189423,OBS446354223,11,28,2016,fiespa,1,1
34.0794334,-84.6189423,OBS447695497,12,5,2016,fiespa,2,1
34.0794334,-84.6189423,OBS450851179,12,19,2016,fiespa,2,1
34.0794334,-84.6189423,OBS452260560,12,26,2016,fiespa,7,1
34.0794334,-84.6189423,OBS454701489,1,2,2017,fiespa,7,1
34.0794334,-84.6189423,OBS456250734,1,9,2017,foxspa,1,1
34.0794334,-84.6189423,OBS456250744,1,9,2017,fiespa,8,1
34.0794334,-84.6189423,OBS458346799,1,16,2017,fiespa,4,1
34.0794334,-84.6189423,OBS460256823,1,23,2017,fiespa,4,1
34.0794334,-84.6189423,OBS462242017,1,30,2017,foxspa,1,1
34.0794334,-84.6189423,OBS462242020,1,30,2017,fiespa,5,1
34.0794334,-84.6189423,OBS464054730,2,6,2017,foxspa,1,1
34.0794334,-84.6189423,OBS464054746,2,6,2017,fiespa,4,1
34.0794334,-84.6189423,OBS465939485,2,13,2017,fiespa,3,1
34.0794334,-84.6189423,OBS468607122,2,20,2017,fiespa,3,1
34.0794334,-84.6189423,OBS471911517,2,27,2017,fiespa,2,1
34.0794334,-84.6189423,OBS473731631,3,6,2017,fiespa,1,1
34.0794334,-84.6189423,OBS475856918,3,13,2017,fiespa,2,1
34.0794334,-84.6189423,OBS477450453,3,20,2017,fiespa,2,1
34.0794334,-84.6189423,OBS480706689,3,27,2017,fiespa,1,1
34.0794334,-84.6189423,OBS482779414,4,3,2017,fiespa,2,1
34.0794334,-84.6189423,OBS560905146,12,25,2017,foxspa,1,1
34.0794334,-84.6189423,OBS565950977,1,8,2018,fiespa,2,1
34.0794334,-84.6189423,OBS568754363,1,15,2018,fiespa,2,1
34.0794334,-84.6189423,OBS570682763,1,22,2018,fiespa,2,1
34.0794334,-84.6189423,OBS572929932,1,29,2018,fiespa,1,1
34.0794334,-84.6189423,OBS575148921,2,5,2018,fiespa,2,1
34.0794334,-84.6189423,OBS577615098,2,12,2018,fiespa,2,1
34.0794334,-84.6189423,OBS580570751,2,19,2018,fiespa,2,1
34.0794334,-84.6189423,OBS583057477,2,26,2018,fiespa,1,1
34.0794334,-84.6189423,OBS585559791,3,5,2018,fiespa,2,1
34.0794334,-84.6189423,OBS587786019,3,12,2018,fiespa,1,1
34.0794334,-84.6189423,OBS590182517,3,19,2018,fiespa,1,1
34.0794334,-84.6189423,OBS592660693,3,26,2018,fiespa,1,1
45.029783,-89.05452,OBS389093013,4,5,2016,foxspa,3,1
42.8300601,-88.7173811,OBS829347673,11,9,2019,foxspa,1,1
39.194294,-121.0916748,OBS359868107,11,16,2015,gocspa,1,1
39.194294,-121.0916748,OBS359869932,11,23,2015,gocspa,3,1
39.194294,-121.0916748,OBS359871338,11,30,2015,gocspa,3,1
39.194294,-121.0916748,OBS367240043,12,7,2015,gocspa,3,1
39.194294,-121.0916748,OBS367247775,12,14,2015,gocspa,6,1
39.194294,-121.0916748,OBS367250165,12,21,2015,gocspa,3,1
39.194294,-121.0916748,OBS367253493,12,28,2015,gocspa,3,1
39.194294,-121.0916748,OBS367261322,1,4,2016,foxspa,1,1
39.194294,-121.0916748,OBS367261326,1,4,2016,gocspa,4,1
39.194294,-121.0916748,OBS367263506,1,11,2016,gocspa,7,1
39.194294,-121.0916748,OBS367268344,1,18,2016,gocspa,3,1
39.194294,-121.0916748,OBS384762284,1,25,2016,gocspa,1,1
39.194294,-121.0916748,OBS384763917,2,1,2016,gocspa,3,1
39.194294,-121.0916748,OBS384765628,2,15,2016,gocspa,3,1
39.194294,-121.0916748,OBS384772173,2,29,2016,gocspa,3,1
39.194294,-121.0916748,OBS384773825,3,7,2016,gocspa,3,1
39.194294,-121.0916748,OBS384776457,3,14,2016,gocspa,4,1
39.194294,-121.0916748,OBS418735798,3,28,2016,gocspa,2,1
39.194294,-121.0916748,OBS446725162,11,14,2016,gocspa,1,1
39.194294,-121.0916748,OBS446729170,11,21,2016,gocspa,2,1
39.194294,-121.0916748,OBS446729561,11,28,2016,gocspa,2,1
39.194294,-121.0916748,OBS466221861,12,5,2016,gocspa,2,1
39.194294,-121.0916748,OBS466222986,12,12,2016,gocspa,1,1
39.194294,-121.0916748,OBS466223983,12,19,2016,gocspa,1,1
39.194294,-121.0916748,OBS466225776,12,26,2016,gocspa,1,1
39.194294,-121.0916748,OBS466227374,1,2,2017,gocspa,1,1
39.194294,-121.0916748,OBS466230028,1,16,2017,gocspa,1,1
39.194294,-121.0916748,OBS466236665,1,23,2017,gocspa,1,1
39.194294,-121.0916748,OBS466239626,2,6,2017,gocspa,7,1
39.194294,-121.0916748,OBS482122888,2,27,2017,gocspa,1,1
39.194294,-121.0916748,OBS482124441,3,6,2017,gocspa,1,1
39.194294,-121.0916748,OBS482125040,3,13,2017,gocspa,1,1
39.194294,-121.0916748,OBS482125713,3,20,2017,gocspa,1,1
39.194294,-121.0916748,OBS580517206,11,13,2017,gocspa,2,1
39.194294,-121.0916748,OBS580515975,11,20,2017,gocspa,1,1
39.194294,-121.0916748,OBS580519132,11,27,2017,gocspa,1,1
39.194294,-121.0916748,OBS580520112,12,4,2017,gocspa,1,1
39.194294,-121.0916748,OBS580522048,12,11,2017,gocspa,4,1
39.194294,-121.0916748,OBS580523442,12,18,2017,gocspa,2,1
39.194294,-121.0916748,OBS580524874,12,25,2017,gocspa,1,1
39.194294,-121.0916748,OBS580526472,1,1,2018,gocspa,1,1
39.194294,-121.0916748,OBS580528051,1,8,2018,gocspa,2,1
39.194294,-121.0916748,OBS580528987,1,15,2018,gocspa,4,1
39.194294,-121.0916748,OBS580530238,1,22,2018,gocspa,5,1
39.194294,-121.0916748,OBS580531194,1,29,2018,gocspa,5,1
39.194294,-121.0916748,OBS580531876,2,5,2018,gocspa,2,1
39.194294,-121.0916748,OBS580532445,2,12,2018,gocspa,2,1
39.194294,-121.0916748,OBS580533393,2,19,2018,gocspa,3,1
39.194294,-121.0916748,OBS601932353,2,26,2018,gocspa,2,1
39.194294,-121.0916748,OBS601933780,3,12,2018,gocspa,1,1
39.194294,-121.0916748,OBS601934941,3,19,2018,gocspa,1,1
39.194294,-121.0916748,OBS601937857,3,26,2018,gocspa,1,1
39.194294,-121.0916748,OBS601941935,4,2,2018,gocspa,1,1
44.4954339,-67.9817712,OBS679183940,11,17,2018,foxspa,2,1
44.4954339,-67.9817712,OBS684451211,12,1,2018,foxspa,1,1
42.8765616,-88.5250854,OBS690348948,11,26,2018,foxspa,1,1
42.8930965,-88.5808447,OBS389043989,4,2,2016,fiespa,1,1
42.8930965,-88.5808447,OBS603727598,2,17,2018,foxspa,1,1
42.8930965,-88.5808447,OBS888455091,3,28,2020,foxspa,1,1
44.6193715,-122.7380562,OBS831885791,11,9,2019,gocspa,2,1
44.6193715,-122.7380562,OBS831888113,11,16,2019,gocspa,1,1
44.6193715,-122.7380562,OBS831889882,11,23,2019,gocspa,1,1
